SampleID	Depth	RankCode	NodeName	TaxonPath	TaxID	Status	ResolutionSource
Helga-16SrRNA-NCBI	8	S	Aeromicrobium halocynthiae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium halocynthiae	560557	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Aeromicrobium lacus	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium lacus	2233852	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Aeromicrobium marinum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium marinum	219314	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Aeromicrobium stalagmiti	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium stalagmiti	2738988	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Aeromicrobium tamlense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium tamlense	375541	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Nocardioides	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides	1839	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Nocardioides jensenii	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides jensenii	1843	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Propionicimonas	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Propionicimonas	236052	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Propionicimonas paludicola	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Propionicimonas;Propionicimonas paludicola	185243	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Kribbellaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Kribbellaceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Kribbella	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Kribbellaceae;Kribbella	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Kribbella flavida	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Kribbellaceae;Kribbella;Kribbella flavida	182640	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Kribbella italica	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Kribbellaceae;Kribbella;Kribbella italica	1540520	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Propionibacteriaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae	31957	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Cutibacterium	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium	1912216	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Cutibacterium modestum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium modestum	2559073	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Microlunatus	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus	29404	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Microlunatus sagamiharensis	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;Microlunatus sagamiharensis	546874	Resolved	assignment
Helga-16SrRNA-NCBI	5	O	Mycobacteriales	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales	85007	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Mycobacteriaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae	1762	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Mycolicibacterium	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium	1866885	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium peregrinum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium peregrinum	43304	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium sphagni	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium sphagni	1786	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium mageritense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium mageritense	53462	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium anyangense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium anyangense	1431246	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium rhodesiae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium rhodesiae	36814	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium vinylchloridicum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium vinylchloridicum	2736928	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium wolinskyi	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium wolinskyi	59750	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium pallens	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium pallens	370524	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium crocinum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium crocinum	388459	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium septicum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium septicum	1341646	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium fluoranthenivorans	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium fluoranthenivorans	258505	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium gilvum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium gilvum	1804	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium lutetiense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium lutetiense	1641992	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium stellerae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium stellerae	2358193	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium fortuitum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium fortuitum	144550	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium frederiksbergense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium frederiksbergense	117567	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium neworleansense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium neworleansense	146018	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium rutilum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium rutilum	370526	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium smegmatis	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium smegmatis	1772	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium aichiense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium aichiense	1799	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium bacteremicum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium bacteremicum	564198	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium conceptionense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium conceptionense	451644	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium farcinogenes	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium farcinogenes	1802	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium holsaticum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium holsaticum	152142	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium neoaurum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium neoaurum	1265312	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium setense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium setense	431269	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium vaccae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium vaccae	1810	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium aromaticivorans	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium aromaticivorans	318425	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium boenickei	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium boenickei	146017	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium canariasense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium canariasense	228230	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium chubuense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium chubuense	1800	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium cosmeticum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium cosmeticum	258533	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium diernhoferi	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium diernhoferi	1801	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium duvalii	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium duvalii	39688	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium hippocampi	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium hippocampi	659824	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium insubricum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium insubricum	444597	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium murale	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium murale	182220	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium phocaicum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium phocaicum	319706	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycolicibacterium senegalense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium senegalense	1796	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Mycobacterium	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Mycobacterium syngnathidarum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium syngnathidarum	1908205	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycobacterium hackensackense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium hackensackense	228909	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mycobacterium helveticum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium helveticum	2592811	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Nocardiaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae	85025	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Rhodococcus	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus	1827	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Rhodococcus ruber	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus ruber	1830	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Rhodococcus aetherivorans	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus aetherivorans	191292	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Rhodococcus pyridinivorans	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus pyridinivorans	103816	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Rhodococcus gordoniae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus gordoniae	223392	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Rhodococcus phenolicus	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus phenolicus	263849	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Rhodococcus rhodochrous	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus rhodochrous	1829	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Rhodococcoides	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcoides	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Rhodococcoides corynebacterioides	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcoides;Rhodococcoides corynebacterioides	53972	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Prescottella	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Prescottella	2979332	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Prescottella soli	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Prescottella;Prescottella soli	1543852	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Corynebacteriaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae	1653	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Corynebacterium	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium	1716	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Corynebacterium stationis	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium stationis	1705	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Gordoniaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Gordoniaceae	85026	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Gordonia	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Gordoniaceae;Gordonia	2053	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Gordonia hongkongensis	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Gordoniaceae;Gordonia;Gordonia hongkongensis	1701090	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Gordonia terrae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Gordoniaceae;Gordonia;Gordonia terrae	2055	Resolved	source_cache
Helga-16SrRNA-NCBI	5	O	Sporichthyales	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Sporichthyales	2495578	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Sporichthyaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Sporichthyales;Sporichthyaceae	85033	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Sporichthya	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Sporichthyales;Sporichthyaceae;Sporichthya	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Sporichthya polymorpha	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Sporichthyales;Sporichthyaceae;Sporichthya;Sporichthya polymorpha	1048339	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Sporichthya brevicatena	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Sporichthyales;Sporichthyaceae;Sporichthya;Sporichthya brevicatena	171442	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Longivirga	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Sporichthyales;Sporichthyaceae;Longivirga	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Longivirga aurantiaca	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Sporichthyales;Sporichthyaceae;Longivirga;Longivirga aurantiaca	1837743	Resolved	assignment
Helga-16SrRNA-NCBI	5	O	Micrococcales	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales	85006	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Microbacteriaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae	85023	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Pontimonas	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Pontimonas	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Pontimonas salivibrio	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Pontimonas;Pontimonas salivibrio	1159327	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Cryobacterium	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Cryobacterium	69578	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Cryobacterium tepidiphilum	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Cryobacterium;Cryobacterium tepidiphilum	2486026	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Cryobacterium roopkundense	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Cryobacterium;Cryobacterium roopkundense	1001240	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Aquiluna	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Aquiluna	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Candidatus Aquiluna rubra	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Aquiluna;Candidatus Aquiluna rubra	529882	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Candidatus Planktoluna	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Candidatus Planktoluna	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Candidatus Planktoluna difficilis	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Candidatus Planktoluna;Candidatus Planktoluna difficilis	500017	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Agrococcus	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agrococcus	46352	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Agrococcus terreus	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agrococcus;Agrococcus terreus	574649	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Agromyces	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces	33877	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Agromyces agglutinans	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces;Agromyces agglutinans	2662258	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Leifsonia	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Leifsonia kafniensis	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;Leifsonia kafniensis	475957	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Microbacterium	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium	33882	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Microbacterium arborescens	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium arborescens	33883	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Naasia	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Naasia	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Naasia aerilata	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Naasia;Naasia aerilata	1162966	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Protaetiibacter	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Protaetiibacter	2680004	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Protaetiibacter intestinalis	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Protaetiibacter;Protaetiibacter intestinalis	2419774	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Rhodoluna	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rhodoluna	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Rhodoluna limnophila	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rhodoluna;Rhodoluna limnophila	232537	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Demequinaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Demequina	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Demequina aurantiaca	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;Demequina aurantiaca	676200	Resolved	assignment
Helga-16SrRNA-NCBI	5	O	Geodermatophilales	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Geodermatophilales	1643682	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Geodermatophilaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae	85030	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Geodermatophilus	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Geodermatophilus obscurus	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;Geodermatophilus obscurus	526225	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Klenkia	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Klenkia	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Klenkia marina	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Klenkia;Klenkia marina	1960309	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Modestobacter	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Modestobacter lapidis	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;Modestobacter lapidis	1608613	Resolved	assignment
Helga-16SrRNA-NCBI	5	O	Acidothermales	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Acidothermales	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	6	F	Acidothermaceae	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Acidothermales;Acidothermaceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Acidothermus	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Acidothermales;Acidothermaceae;Acidothermus	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Acidothermus cellulolyticus	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Acidothermales;Acidothermaceae;Acidothermus;Acidothermus cellulolyticus	28049	Resolved	assignment
Helga-16SrRNA-NCBI	5	O	Frankiales	Bacteria;Bacillati;Actinomycetota;Actinomycetes;Frankiales	0	Unresolved	unresolved
